x, y
0.300, 53.61344537815126
0.3036827195467422, 53.109243697478995
0.30623229461756374, 52.52100840336135
0.31048158640226625, 52.016806722689076
0.3130311614730878, 51.51260504201681
0.31728045325779036, 50.840336134453786
0.3206798866855524, 50.08403361344538
0.32492917847025493, 49.57983193277311
0.3274787535410765, 48.991596638655466
0.33087818696883853, 48.31932773109244
0.33512747875354104, 47.73109243697479
0.3376770538243626, 47.226890756302524
0.3402266288951841, 46.5546218487395
0.3436260623229462, 45.96638655462185
0.3478753541076487, 45.46218487394958
0.35212464589235126, 44.70588235294118
0.35637393767705383, 43.94957983193277
0.3589235127478753, 43.36134453781513
0.3640226628895184, 42.689075630252105
0.36742209631728046, 42.016806722689076
0.37167138810198297, 41.34453781512605
0.37762039660056657, 40.840336134453786
0.3793201133144476, 40.33613445378151
0.3810198300283286, 39.831932773109244
0.38611898016997165, 39.2436974789916
0.39206798866855525, 38.403361344537814
0.39631728045325776, 37.89915966386555
0.3997167138810198, 37.142857142857146
0.4048158640226629, 36.5546218487395
0.4099150141643059, 36.050420168067234
0.4141643059490085, 35.378151260504204
0.41841359773371106, 34.78991596638656
0.4226628895184136, 34.117647058823536
0.42776203966005666, 33.61344537815126
0.43201133144475923, 32.94117647058823
0.43711048158640226, 32.436974789915965
0.4413597733711048, 31.84873949579832
0.44645892351274785, 31.260504201680675
0.4507082152974504, 30.50420168067227
0.456657223796034, 30.16806722689076
0.460056657223796, 29.411764705882355
0.4660056657223796, 28.823529411764707
0.47195467422096316, 28.23529411764706
0.4753541076487252, 27.81512605042017
0.47875354107648727, 27.3109243697479
0.4847025495750708, 26.80672268907563
0.4906515580736544, 26.218487394957986
0.49575070821529743, 25.798319327731093
0.5008498583569405, 25.210084033613448
0.5076487252124646, 24.537815126050422
0.5135977337110482, 23.949579831932773
0.5203966005665722, 23.445378151260506
0.5263456090651558, 22.857142857142858
0.5339943342776203, 22.26890756302521
0.5399433427762039, 21.764705882352942
0.5475920679886686, 21.176470588235297
0.5535410764872521, 20.840336134453782
0.5603399433427763, 20.168067226890756
0.5671388101983003, 19.747899159663866
0.5722379603399433, 19.327731092436977
0.5790368271954675, 18.991596638655462
0.5875354107648725, 18.403361344537814
0.5943342776203966, 17.899159663865547
0.6019830028328612, 17.478991596638657
0.6121813031161474, 16.80672268907563
0.6198300283286119, 16.470588235294116
0.6274787535410765, 15.882352941176471
0.6359773371104815, 15.54621848739496
0.6461756373937677, 14.957983193277311
0.6538243626062323, 14.6218487394958
0.663172804532578, 14.285714285714286
0.6708215297450425, 14.033613445378151
0.6784702549575071, 13.613445378151262
0.6861189801699717, 13.193277310924369
0.6954674220963173, 12.941176470588236
0.7039660056657224, 12.689075630252102
0.7133144475920681, 12.100840336134453
0.7226628895184136, 12.016806722689076
0.7320113314447593, 11.596638655462185
0.7439093484419264, 11.344537815126051
0.753257790368272, 11.008403361344538
0.7617563739376771, 10.672268907563025
0.7719546742209632, 10.504201680672269
0.7830028328611899, 10.084033613445378
0.7906515580736544, 10.084033613445378
0.7991501416430595, 9.831932773109244
0.8059490084985836, 9.663865546218487
0.8152974504249292, 9.495798319327731
0.8212464589235128, 9.327731092436975
0.831444759206799, 8.991596638655462
0.8382436260623229, 9.243697478991596
0.8492917847025496, 8.739495798319327
0.8603399433427763, 8.571428571428571
0.8662889518413598, 8.571428571428571
0.8730878186968839, 8.403361344537815
0.8790368271954675, 8.235294117647058
0.8849858356940511, 8.403361344537815
0.888385269121813, 8.403361344537815
0.8934844192634561, 8.067226890756302
0.9, 8.15126050420168
