x, y
0.20519479160626725, 27.59999856770844
0.2311687496376036, 28.399996061198248
0.26233767366144384, 28.933336675346954
0.28311684008651294, 30
0.31948055571662054, 30.799997493489787
0.36103888856675875, 32.13333560112829
0.39740260419686635, 32.93333309461807
0.4337663198269739, 33.99999641927112
0.48051944428337934, 35.33333452690963
0.5220779515197542, 36.39999785156268
0.558441667149862, 37.46666117621572
0.5896104167874655, 38.2666676215277
0.6259741324175732, 39.06666511501749
0.6519480904489094, 39.86666260850728
0.6779222228664823, 40.66666905381925
0.7090909725040859, 41.46666654730905
0.7402598965279263, 42.26666404079882
0.7714286461655298, 43.06666153428861
0.8025975701893702, 43.86666797960058
0.8337664942132106, 44.66666547309037
0.8649352438508142, 45.73332879774343
0.8909093762683873, 46.53332629123322
